order_id,customer_id,category,payment_method,price,order_hour,is_weekend,discount_percent,customer_account_age_days,customer_past_orders,customer_past_return_rate,variants_in_order,returned
ORD12233,CUST1115,Electronics,UPI,2807.18,4,0,20,307,21,0.05,1,0
ORD12234,CUST1553,Home & Kitchen,Card,5548.64,1,0,5,410,4,0.24,1,0
ORD12235,CUST1064,Beauty,COD,7618.99,22,0,0,715,33,0.13,1,0
ORD12236,CUST1042,Apparel,COD,5009.76,7,0,0,15,39,0.78,1,1
ORD12237,CUST1519,Home & Kitchen,Card,6004.91,1,0,10,465,23,0.09,1,0
ORD12238,CUST1228,Electronics,Wallet,3349.47,2,0,0,417,18,0.12,1,1
ORD12239,CUST1499,Home & Kitchen,Netbanking,3757.66,20,0,0,850,11,0.79,1,0
ORD12240,CUST1355,Apparel,COD,1825.82,4,1,20,278,22,0.01,1,0
ORD12241,CUST1551,Electronics,UPI,594.04,20,1,30,311,15,0.01,1,0
ORD12242,CUST1520,Apparel,Card,508.65,13,0,0,892,4,0.25,1,0
ORD12243,CUST1374,Home & Kitchen,Wallet,6814.83,7,0,0,435,32,0.24,1,0
ORD12244,CUST1039,Apparel,UPI,1284.88,22,0,20,755,2,0.87,1,0
ORD12245,CUST1281,Electronics,Wallet,2561.14,13,0,5,346,39,0.05,2,0
ORD12246,CUST1430,Electronics,UPI,3909.4,2,0,10,557,2,0.1,1,0
ORD12247,CUST1434,Footwear,Netbanking,1421.48,11,0,0,226,23,0.02,1,0
ORD12248,CUST1138,Apparel,Card,871.72,22,0,10,702,36,0.17,1,0
ORD12249,CUST1390,Apparel,COD,2508.29,20,0,0,398,1,0.21,1,1
ORD12250,CUST1357,Apparel,Card,5534.74,0,0,20,786,33,0.64,1,1
ORD12251,CUST1421,Footwear,COD,5497.07,2,0,30,114,6,0.08,1,1
ORD12252,CUST1456,Footwear,Wallet,2462.4,13,0,0,889,13,0.02,1,0
ORD12253,CUST1330,Footwear,UPI,6758.96,0,1,0,525,30,0.01,1,0
ORD12254,CUST1400,Apparel,UPI,6753.15,3,0,20,98,22,0.13,1,1
ORD12255,CUST1321,Home & Kitchen,Netbanking,7219.3,15,0,0,4,15,0.14,1,0
ORD12256,CUST1222,Apparel,Wallet,5207.14,10,1,30,391,39,0.15,1,1
ORD12257,CUST1001,Apparel,Wallet,5771.51,17,0,10,824,32,0.12,1,1
ORD12258,CUST1130,Electronics,COD,6523.7,16,0,5,250,2,0.13,1,0
ORD12259,CUST1398,Electronics,UPI,2420.63,5,0,20,419,12,0.04,1,0
ORD12260,CUST1360,Electronics,COD,7575.14,5,0,0,419,16,0.22,1,0
ORD12261,CUST1234,Apparel,Netbanking,6840.9,0,0,10,895,25,0.24,1,1
ORD12262,CUST1309,Apparel,COD,6644.8,2,0,0,874,35,0.08,1,0
ORD12263,CUST1055,Home & Kitchen,UPI,5804.32,5,0,0,424,24,0.16,1,0
ORD12264,CUST1357,Home & Kitchen,Netbanking,4574.79,20,1,0,786,33,0.64,1,0
ORD12265,CUST1495,Electronics,COD,3799.2,13,0,5,814,1,0.15,1,0
ORD12266,CUST1265,Home & Kitchen,UPI,5691.52,8,1,30,618,31,0.07,1,0
ORD12267,CUST1079,Beauty,UPI,3836.15,21,0,30,625,13,0.08,1,0
ORD12268,CUST1276,Beauty,Wallet,6643.44,2,0,5,138,9,0.19,1,0
ORD12269,CUST1294,Electronics,Card,4020.13,0,0,0,57,19,0.1,1,0
ORD12270,CUST1483,Electronics,Card,559.02,1,0,20,703,23,0.09,1,0
ORD12271,CUST1102,Apparel,Card,1492.6,18,1,20,195,11,0.03,1,0
ORD12272,CUST1218,Apparel,COD,3029.95,2,0,10,764,21,0.15,1,0
ORD12273,CUST1036,Footwear,UPI,1793.37,19,0,20,19,30,0.23,2,1
ORD12274,CUST1004,Beauty,Wallet,463.37,6,1,5,757,39,0.16,1,1
ORD12275,CUST1385,Apparel,Netbanking,892.24,2,1,10,201,31,0.07,1,1
ORD12276,CUST1457,Beauty,Netbanking,1511.22,10,0,20,127,9,0.22,1,0
ORD12277,CUST1517,Apparel,Wallet,6684.99,22,0,20,732,20,0.24,1,1
ORD12278,CUST1019,Footwear,UPI,2515.37,4,0,5,312,1,0.05,1,0
ORD12279,CUST1278,Apparel,COD,700.15,3,1,10,570,19,0.12,1,1
ORD12280,CUST1436,Home & Kitchen,COD,2276.04,18,0,10,544,3,0.04,1,1
ORD12281,CUST1167,Electronics,Netbanking,4487.41,0,0,20,726,39,0.23,1,1
ORD12282,CUST1597,Beauty,Card,5903.89,3,0,20,858,25,0.02,1,0
ORD12283,CUST1526,Beauty,COD,4288.67,3,0,0,359,38,0.25,1,1
ORD12284,CUST1515,Apparel,COD,944.52,23,1,0,163,9,0.02,1,0
ORD12285,CUST1043,Beauty,Wallet,2156.74,2,0,10,74,5,0.02,1,0
ORD12286,CUST1522,Apparel,COD,2642.39,17,0,0,535,34,0.2,1,1
ORD12287,CUST1100,Beauty,UPI,2491.74,20,0,5,515,12,0.2,1,0
ORD12288,CUST1190,Apparel,UPI,7086.21,11,1,0,193,26,0.05,3,1
ORD12289,CUST1004,Apparel,COD,6609.84,15,1,5,757,39,0.16,1,0
ORD12290,CUST1171,Footwear,UPI,1758.35,14,1,0,760,10,0.25,1,1
ORD12291,CUST1317,Apparel,Netbanking,2664.89,19,0,0,461,24,0.24,1,0
ORD12292,CUST1153,Home & Kitchen,COD,2571.55,22,1,5,744,20,0.09,2,1
ORD12293,CUST1276,Apparel,Card,1598.88,15,0,0,138,9,0.19,1,0
ORD12294,CUST1574,Footwear,Wallet,6374.1,3,0,0,565,17,0.83,1,1
ORD12295,CUST1447,Apparel,Card,6116.51,11,0,0,658,18,0.01,1,0
ORD12296,CUST1145,Footwear,Wallet,973.54,16,0,20,829,39,0.84,1,0
ORD12297,CUST1025,Home & Kitchen,Card,4588.54,1,0,20,319,14,0.2,1,0
ORD12298,CUST1442,Apparel,Netbanking,1243.15,23,0,0,58,20,0.05,1,0
ORD12299,CUST1161,Footwear,Card,1856.42,3,0,0,23,27,0.02,1,0
ORD12300,CUST1042,Electronics,Card,2294.76,11,0,30,15,39,0.78,1,0
ORD12301,CUST1205,Home & Kitchen,Card,5599.33,20,0,5,844,27,0.23,1,0
ORD12302,CUST1416,Apparel,Netbanking,4538.71,19,0,30,405,6,0.19,1,1
ORD12303,CUST1257,Home & Kitchen,Card,4350.73,5,0,0,184,17,0.18,1,1
ORD12304,CUST1447,Apparel,Card,7969.06,20,0,20,658,18,0.01,1,0
ORD12305,CUST1270,Home & Kitchen,Card,7752.65,7,0,5,639,9,0.01,1,0
ORD12306,CUST1208,Electronics,COD,6623.28,16,0,20,251,38,0.13,1,0
ORD12307,CUST1452,Apparel,Netbanking,1619.39,8,1,10,144,24,0.19,1,0
ORD12308,CUST1113,Apparel,Netbanking,6479.06,20,0,20,73,21,0.08,1,1
ORD12309,CUST1174,Apparel,COD,7006.97,8,0,30,795,11,0.23,1,1
ORD12310,CUST1062,Apparel,Card,4241.4,3,0,0,487,16,0.04,1,1
ORD12311,CUST1327,Apparel,Card,5428.05,23,0,30,547,31,0.06,1,0
ORD12312,CUST1496,Apparel,UPI,7159.91,5,0,30,586,39,0.22,1,1
ORD12313,CUST1502,Electronics,COD,3772.85,19,0,5,16,15,0.07,1,1
ORD12314,CUST1586,Electronics,UPI,5717.28,7,1,10,197,16,0.01,1,0
ORD12315,CUST1518,Footwear,UPI,868.34,20,1,30,695,15,0.22,1,1
ORD12316,CUST1091,Footwear,COD,3219.08,13,0,5,631,10,0.13,1,1
ORD12317,CUST1473,Electronics,COD,3153.24,2,1,10,168,12,0.15,2,1
ORD12318,CUST1428,Beauty,Netbanking,2094.26,2,0,0,839,7,0.81,1,1
ORD12319,CUST1345,Beauty,Wallet,5703.59,13,0,0,258,31,0.11,1,0
ORD12320,CUST1050,Apparel,Card,3428.45,6,0,30,511,15,0.08,1,1
ORD12321,CUST1119,Beauty,UPI,3130.84,13,0,0,201,24,0.0,1,0
ORD12322,CUST1134,Footwear,Card,7265.72,2,1,0,684,26,0.11,1,0
ORD12323,CUST1447,Electronics,COD,2500.42,10,1,30,658,18,0.01,1,1
ORD12324,CUST1162,Apparel,Card,673.75,13,0,10,87,21,0.02,1,0
ORD12325,CUST1510,Apparel,Wallet,3220.83,13,0,5,142,23,0.17,1,0
ORD12326,CUST1215,Beauty,Wallet,7278.27,20,0,30,342,21,0.02,1,0
ORD12327,CUST1213,Beauty,Card,1201.92,3,0,5,529,12,0.14,1,0
ORD12328,CUST1375,Home & Kitchen,Netbanking,1176.65,4,0,20,757,29,0.11,1,0
ORD12329,CUST1476,Footwear,COD,3437.63,22,1,30,256,22,0.01,1,1
ORD12330,CUST1179,Footwear,Netbanking,2883.95,17,0,30,267,31,0.22,1,0
ORD12331,CUST1272,Apparel,UPI,6937.2,23,0,0,511,5,0.16,1,0
ORD12332,CUST1513,Beauty,Netbanking,5173.14,5,0,5,576,37,0.24,1,0
ORD12333,CUST1157,Home & Kitchen,Card,5367.58,21,0,30,373,25,0.15,1,0
ORD12334,CUST1425,Beauty,Card,4490.44,22,0,30,141,6,0.2,1,0
ORD12335,CUST1137,Apparel,COD,6696.38,18,0,5,804,32,0.16,1,1
ORD12336,CUST1526,Electronics,UPI,5073.35,9,1,20,359,38,0.25,1,1
ORD12337,CUST1536,Apparel,UPI,5117.87,5,0,5,674,10,0.12,1,1
ORD12338,CUST1494,Beauty,UPI,2642.18,2,0,0,155,34,0.24,1,0
ORD12339,CUST1173,Beauty,Netbanking,2873.56,14,1,0,61,30,0.08,1,0
ORD12340,CUST1006,Electronics,UPI,1330.53,12,0,30,797,29,0.08,1,0
ORD12341,CUST1498,Footwear,Wallet,5913.35,6,1,10,306,19,0.24,1,0
ORD12342,CUST1099,Home & Kitchen,Wallet,803.71,1,0,30,841,23,0.03,1,0
ORD12343,CUST1057,Beauty,Netbanking,5898.85,7,0,5,894,38,0.56,1,0
ORD12344,CUST1435,Apparel,UPI,5360.55,18,0,10,665,27,0.08,1,0
ORD12345,CUST1095,Footwear,Wallet,7837.17,8,0,30,797,12,0.22,1,0
ORD12346,CUST1030,Beauty,COD,5721.47,21,1,20,71,8,0.06,1,0
ORD12347,CUST1252,Home & Kitchen,Netbanking,1958.03,21,0,20,605,33,0.06,1,0
ORD12348,CUST1409,Home & Kitchen,Wallet,6279.74,12,1,0,17,23,0.01,1,0
ORD12349,CUST1595,Home & Kitchen,UPI,7610.02,13,0,0,266,5,0.15,1,0
ORD12350,CUST1279,Home & Kitchen,Card,1367.31,3,0,30,697,39,0.06,1,0
ORD12351,CUST1561,Apparel,Card,6714.09,14,0,5,280,11,0.01,1,1
ORD12352,CUST1478,Electronics,COD,5532.88,15,0,5,280,1,0.07,1,1
ORD12353,CUST1504,Apparel,Netbanking,5720.92,3,0,0,425,11,0.05,1,0
ORD12354,CUST1135,Home & Kitchen,Card,2566.84,9,0,0,430,23,0.19,2,1
ORD12355,CUST1305,Apparel,UPI,4835.66,19,0,10,62,31,0.1,1,1
ORD12356,CUST1543,Beauty,COD,6789.14,13,1,20,147,1,0.07,1,1
ORD12357,CUST1282,Footwear,Wallet,6834.26,21,0,20,60,21,0.14,1,1
ORD12358,CUST1165,Beauty,Netbanking,7396.9,3,0,5,535,21,0.19,1,0
ORD12359,CUST1539,Beauty,Wallet,6285.86,4,0,0,650,0,0.09,1,0
ORD12360,CUST1457,Footwear,Card,3113.21,23,0,0,127,9,0.22,1,0
ORD12361,CUST1091,Footwear,UPI,7159.32,17,0,0,631,10,0.13,1,0
ORD12362,CUST1556,Home & Kitchen,COD,6568.8,7,0,30,745,3,0.11,1,0
ORD12363,CUST1446,Footwear,UPI,208.18,18,1,0,337,2,0.08,1,1
ORD12364,CUST1095,Home & Kitchen,Card,2408.57,13,0,0,797,12,0.22,1,0
ORD12365,CUST1256,Home & Kitchen,COD,7882.46,16,0,10,583,5,0.04,1,0
ORD12366,CUST1490,Footwear,COD,2357.82,18,1,0,89,33,0.17,1,0
ORD12367,CUST1064,Footwear,UPI,6628.56,16,1,0,715,33,0.13,1,1
ORD12368,CUST1183,Home & Kitchen,UPI,5844.52,20,0,0,484,23,0.11,1,0
ORD12369,CUST1392,Apparel,COD,5054.31,9,0,5,898,12,0.14,1,0
ORD12370,CUST1173,Beauty,Card,6935.46,12,0,0,61,30,0.08,1,0
ORD12371,CUST1501,Electronics,Card,1669.62,22,1,20,405,14,0.69,1,0
ORD12372,CUST1479,Beauty,UPI,2002.15,12,0,20,895,24,0.04,1,0
ORD12373,CUST1548,Footwear,COD,5405.28,14,0,10,202,13,0.17,1,1
ORD12374,CUST1533,Home & Kitchen,UPI,2826.21,12,0,20,325,10,0.09,1,0
ORD12375,CUST1554,Beauty,COD,5303.0,3,1,30,295,24,0.08,1,0
ORD12376,CUST1533,Apparel,COD,3461.41,11,0,0,325,10,0.09,1,0
ORD12377,CUST1256,Apparel,Card,2295.62,12,1,30,583,5,0.04,1,0
ORD12378,CUST1247,Home & Kitchen,UPI,2049.78,8,0,10,52,6,0.08,1,0
ORD12379,CUST1046,Electronics,UPI,1977.22,12,0,5,31,19,0.15,1,0
ORD12380,CUST1196,Electronics,Card,2419.62,3,0,10,301,36,0.03,1,0
ORD12381,CUST1082,Home & Kitchen,UPI,4472.81,0,0,5,411,34,0.2,1,1
ORD12382,CUST1056,Footwear,UPI,4787.69,11,0,0,860,39,0.11,1,1
ORD12383,CUST1116,Beauty,UPI,2131.61,3,0,10,79,24,0.13,2,1
ORD12384,CUST1550,Apparel,Wallet,2743.41,23,1,5,830,19,0.2,1,1
ORD12385,CUST1127,Home & Kitchen,COD,1911.63,3,0,20,649,10,0.1,1,0
ORD12386,CUST1327,Home & Kitchen,Wallet,1390.18,19,0,10,547,31,0.06,1,0
ORD12387,CUST1260,Home & Kitchen,UPI,1238.44,23,0,0,369,20,0.78,1,0
ORD12388,CUST1242,Footwear,COD,2554.73,6,1,20,322,19,0.08,1,0
ORD12389,CUST1117,Home & Kitchen,COD,2844.44,19,0,30,123,25,0.25,1,0
ORD12390,CUST1353,Beauty,Netbanking,4148.48,21,1,10,256,28,0.14,1,0
ORD12391,CUST1156,Electronics,COD,3747.85,9,1,20,410,33,0.06,1,1
ORD12392,CUST1503,Home & Kitchen,Wallet,2576.82,12,0,10,344,33,0.17,1,0
ORD12393,CUST1561,Beauty,Netbanking,2893.4,5,1,0,280,11,0.01,1,0
ORD12394,CUST1133,Footwear,Wallet,6742.16,16,0,30,54,22,0.13,1,1
ORD12395,CUST1432,Apparel,Netbanking,3717.43,17,0,0,209,35,0.24,1,1
ORD12396,CUST1519,Home & Kitchen,Netbanking,5468.07,7,0,20,465,23,0.09,1,0
ORD12397,CUST1230,Home & Kitchen,Card,7656.98,17,1,20,539,21,0.13,1,0
ORD12398,CUST1076,Home & Kitchen,Netbanking,5328.08,7,1,30,89,14,0.11,1,1
ORD12399,CUST1513,Footwear,COD,2425.15,23,0,0,576,37,0.24,1,1
ORD12400,CUST1001,Footwear,UPI,5078.44,7,1,0,824,32,0.12,1,1
ORD12401,CUST1510,Beauty,COD,7537.74,13,0,20,142,23,0.17,1,1
ORD12402,CUST1508,Apparel,Netbanking,5134.13,1,0,10,210,2,0.2,2,1
ORD12403,CUST1258,Apparel,Card,4224.48,22,0,20,155,2,0.77,1,1
ORD12404,CUST1247,Footwear,Wallet,5285.77,11,1,30,52,6,0.08,1,0
ORD12405,CUST1517,Apparel,Wallet,2042.7,12,0,30,732,20,0.24,1,1
ORD12406,CUST1361,Footwear,Wallet,4914.08,11,0,20,145,14,0.08,3,1
ORD12407,CUST1364,Footwear,Card,3892.75,14,0,0,185,13,0.01,1,1
ORD12408,CUST1330,Beauty,COD,4634.57,2,1,5,525,30,0.01,1,1
ORD12409,CUST1014,Electronics,UPI,2911.68,17,1,0,90,19,0.08,1,0
ORD12410,CUST1140,Apparel,Wallet,2891.35,1,0,20,201,2,0.16,1,0
ORD12411,CUST1030,Apparel,Netbanking,2544.15,22,0,0,71,8,0.06,1,0
ORD12412,CUST1121,Footwear,Card,2906.94,9,0,10,867,6,0.16,1,0
ORD12413,CUST1522,Electronics,COD,2221.86,6,1,30,535,34,0.2,1,1
ORD12414,CUST1200,Footwear,COD,1363.68,7,0,20,318,17,0.14,1,1
ORD12415,CUST1036,Electronics,UPI,5974.88,20,0,0,19,30,0.23,1,0
ORD12416,CUST1408,Beauty,UPI,7615.41,1,1,0,560,6,0.11,1,0
ORD12417,CUST1203,Electronics,UPI,7331.7,20,0,5,858,29,0.15,1,0
ORD12418,CUST1196,Home & Kitchen,Netbanking,2799.31,7,1,30,301,36,0.03,1,0
ORD12419,CUST1546,Beauty,COD,4002.61,0,0,10,569,3,0.24,1,0
ORD12420,CUST1297,Home & Kitchen,COD,7888.33,2,0,0,267,20,0.18,1,1
ORD12421,CUST1087,Home & Kitchen,Card,2950.76,17,0,5,199,9,0.06,1,0
ORD12422,CUST1532,Home & Kitchen,UPI,3049.57,10,0,0,634,35,0.68,1,0
ORD12423,CUST1447,Electronics,UPI,7271.37,7,0,10,658,18,0.01,1,1
ORD12424,CUST1365,Home & Kitchen,Card,272.45,17,1,10,211,11,0.09,1,0
ORD12425,CUST1580,Electronics,Card,3656.07,14,1,30,419,2,0.02,1,0
ORD12426,CUST1080,Apparel,UPI,7927.08,3,0,0,280,36,0.12,1,0
ORD12427,CUST1313,Apparel,Card,5876.96,0,1,30,580,19,0.07,1,0
ORD12428,CUST1407,Apparel,Card,5176.35,14,0,0,350,6,0.21,1,0
ORD12429,CUST1214,Footwear,COD,5689.06,9,0,5,796,5,0.6,1,1
ORD12430,CUST1121,Footwear,COD,314.79,1,0,20,867,6,0.16,1,0
ORD12431,CUST1047,Electronics,COD,1791.47,12,1,5,716,7,0.12,1,0
ORD12432,CUST1317,Home & Kitchen,Card,4352.36,19,0,5,461,24,0.24,2,1
ORD12433,CUST1176,Apparel,Wallet,3305.3,16,0,0,603,15,0.15,1,0
ORD12434,CUST1477,Beauty,UPI,1704.47,21,0,30,301,18,0.06,1,0
ORD12435,CUST1176,Electronics,UPI,3755.69,22,0,0,603,15,0.15,1,0
ORD12436,CUST1423,Beauty,UPI,6861.28,23,0,10,302,22,0.19,1,0
ORD12437,CUST1101,Home & Kitchen,COD,4985.97,17,0,30,781,35,0.15,1,0
ORD12438,CUST1508,Beauty,COD,353.05,0,1,5,210,2,0.2,1,1
ORD12439,CUST1268,Beauty,UPI,6755.64,6,0,30,741,16,0.21,1,0
ORD12440,CUST1029,Beauty,COD,7327.47,4,0,0,844,38,0.12,1,0
ORD12441,CUST1149,Home & Kitchen,Card,2665.19,14,0,30,332,5,0.14,1,1
ORD12442,CUST1597,Electronics,Netbanking,2585.28,0,1,20,858,25,0.02,1,0
ORD12443,CUST1484,Beauty,UPI,7224.42,13,0,0,278,36,0.18,2,0
ORD12444,CUST1554,Apparel,Wallet,5441.61,14,0,0,295,24,0.08,1,1
ORD12445,CUST1576,Apparel,COD,7545.68,23,1,0,110,30,0.05,1,0
ORD12446,CUST1472,Home & Kitchen,Card,7278.91,1,1,10,224,12,0.22,1,0
ORD12447,CUST1047,Apparel,Wallet,5528.51,14,0,30,716,7,0.12,1,0
ORD12448,CUST1548,Home & Kitchen,Wallet,5078.69,3,0,20,202,13,0.17,1,0
ORD12449,CUST1175,Beauty,COD,6097.71,6,0,5,493,2,0.08,1,0
ORD12450,CUST1201,Footwear,COD,4377.54,16,1,20,847,24,0.02,1,1
ORD12451,CUST1339,Home & Kitchen,Card,4982.97,3,1,30,162,7,0.22,1,1
ORD12452,CUST1577,Electronics,Wallet,2138.98,13,0,10,564,4,0.0,1,0
ORD12453,CUST1485,Footwear,Wallet,2638.44,4,0,0,564,7,0.14,1,0
ORD12454,CUST1548,Electronics,Card,1607.34,1,1,0,202,13,0.17,1,0
ORD12455,CUST1224,Footwear,Card,6602.52,21,0,30,584,25,0.04,1,0
ORD12456,CUST1169,Electronics,Netbanking,3853.12,12,1,30,476,34,0.16,1,0
ORD12457,CUST1527,Electronics,Card,4091.26,7,0,5,151,30,0.24,1,0
ORD12458,CUST1163,Footwear,Card,6288.67,22,0,10,87,1,0.16,1,1
ORD12459,CUST1505,Apparel,COD,5169.81,15,1,10,227,21,0.05,1,0
ORD12460,CUST1324,Footwear,COD,1378.17,17,1,10,825,13,0.17,4,1
ORD12461,CUST1161,Footwear,Card,6753.09,13,0,20,23,27,0.02,1,0
ORD12462,CUST1354,Electronics,Netbanking,7177.41,23,1,30,878,1,0.24,1,0
ORD12463,CUST1482,Apparel,UPI,2343.29,18,0,20,799,23,0.16,2,0
ORD12464,CUST1420,Home & Kitchen,COD,2551.76,12,1,0,25,6,0.09,1,0
ORD12465,CUST1031,Apparel,COD,1440.48,2,1,5,630,4,0.07,1,1
ORD12466,CUST1587,Beauty,UPI,2507.4,15,0,20,213,23,0.17,1,0
ORD12467,CUST1354,Beauty,UPI,5360.47,20,0,20,878,1,0.24,1,0
ORD12468,CUST1168,Home & Kitchen,Netbanking,2238.16,8,0,0,683,22,0.21,1,0
ORD12469,CUST1371,Home & Kitchen,COD,1597.28,13,0,30,330,11,0.82,1,0
ORD12470,CUST1104,Electronics,UPI,1337.67,3,0,0,80,6,0.08,1,0
ORD12471,CUST1334,Apparel,Netbanking,866.62,21,0,10,578,8,0.14,1,0
ORD12472,CUST1495,Beauty,Wallet,6781.82,1,0,0,814,1,0.15,1,1
ORD12473,CUST1318,Home & Kitchen,UPI,3291.76,16,1,0,700,32,0.07,1,1
ORD12474,CUST1305,Apparel,COD,2276.76,1,0,10,62,31,0.1,1,1
ORD12475,CUST1545,Apparel,COD,7455.36,1,0,5,261,12,0.23,1,1
ORD12476,CUST1457,Apparel,Netbanking,4135.36,19,1,20,127,9,0.22,1,1
ORD12477,CUST1439,Home & Kitchen,Wallet,2462.56,4,0,0,751,0,0.09,1,0
ORD12478,CUST1366,Electronics,Card,6507.01,13,1,5,187,27,0.01,1,0
ORD12479,CUST1184,Apparel,Wallet,3330.31,13,0,0,896,10,0.1,1,0
ORD12480,CUST1320,Home & Kitchen,UPI,6641.69,22,0,10,226,15,0.13,1,0
ORD12481,CUST1033,Footwear,Card,2897.41,22,0,5,181,18,0.09,1,0
ORD12482,CUST1274,Electronics,Netbanking,2051.52,10,1,10,466,3,0.08,1,0
ORD12483,CUST1438,Electronics,Wallet,3606.3,7,0,30,369,30,0.24,1,0
ORD12484,CUST1279,Beauty,COD,1620.01,18,0,5,697,39,0.06,1,0
ORD12485,CUST1258,Electronics,Netbanking,7549.26,6,1,0,155,2,0.77,1,0
ORD12486,CUST1190,Apparel,COD,5510.13,8,1,5,193,26,0.05,2,0
ORD12487,CUST1261,Apparel,Wallet,418.15,9,0,10,518,40,0.17,1,0
ORD12488,CUST1390,Home & Kitchen,Netbanking,3359.74,3,0,5,398,1,0.21,1,0
ORD12489,CUST1018,Beauty,UPI,859.95,13,0,0,218,0,0.07,1,0
ORD12490,CUST1553,Footwear,COD,3389.65,9,0,10,410,4,0.24,1,0
ORD12491,CUST1528,Apparel,Card,6906.86,0,0,0,411,34,0.57,1,0
ORD12492,CUST1434,Beauty,Card,1308.53,6,0,5,226,23,0.02,1,0
ORD12493,CUST1076,Apparel,Wallet,4029.9,14,0,20,89,14,0.11,1,0
ORD12494,CUST1138,Beauty,Wallet,5087.64,20,1,10,702,36,0.17,1,0
ORD12495,CUST1550,Footwear,Netbanking,6938.15,18,0,0,830,19,0.2,1,0
ORD12496,CUST1125,Apparel,Wallet,7894.89,1,0,5,544,18,0.12,1,1
ORD12497,CUST1182,Apparel,Wallet,2273.84,0,0,20,807,3,0.16,1,1
ORD12498,CUST1155,Beauty,Wallet,329.9,20,1,5,449,33,0.2,1,0
ORD12499,CUST1398,Apparel,Card,7374.36,8,0,0,419,12,0.04,1,1
ORD12500,CUST1111,Footwear,COD,7317.78,10,0,10,164,25,0.03,1,1
ORD12501,CUST1564,Footwear,UPI,606.85,15,1,5,342,6,0.07,1,0
ORD12502,CUST1323,Footwear,Netbanking,5075.27,8,0,30,816,21,0.07,1,1
ORD12503,CUST1079,Beauty,Wallet,820.24,3,0,0,625,13,0.08,1,1
ORD12504,CUST1508,Apparel,Card,5885.22,8,1,0,210,2,0.2,1,1
ORD12505,CUST1278,Apparel,COD,918.8,22,0,20,570,19,0.12,1,0
ORD12506,CUST1014,Electronics,Wallet,6281.81,10,0,30,90,19,0.08,1,1
ORD12507,CUST1144,Beauty,UPI,391.0,23,0,5,763,8,0.21,1,0
ORD12508,CUST1300,Home & Kitchen,COD,2662.62,1,0,20,221,8,0.01,1,0
ORD12509,CUST1561,Beauty,Netbanking,5979.04,20,1,30,280,11,0.01,1,0
ORD12510,CUST1417,Apparel,Netbanking,5627.79,7,0,20,665,39,0.2,1,1
ORD12511,CUST1101,Beauty,UPI,7348.76,20,1,0,781,35,0.15,1,0
ORD12512,CUST1168,Apparel,UPI,2030.01,7,0,10,683,22,0.21,1,0
ORD12513,CUST1432,Home & Kitchen,Card,2006.14,0,1,5,209,35,0.24,1,0
ORD12514,CUST1052,Beauty,UPI,1439.67,16,0,30,325,13,0.03,1,0
ORD12515,CUST1341,Home & Kitchen,Wallet,2470.82,12,1,10,877,30,0.04,1,0
ORD12516,CUST1429,Footwear,Wallet,2646.41,7,0,20,544,39,0.01,1,0
ORD12517,CUST1370,Footwear,Card,829.9,23,0,30,800,11,0.2,2,1
ORD12518,CUST1379,Apparel,Card,2506.13,18,1,0,263,39,0.08,1,0
ORD12519,CUST1097,Home & Kitchen,Netbanking,4970.57,18,0,20,432,34,0.2,1,0
ORD12520,CUST1336,Home & Kitchen,UPI,1655.14,3,0,5,686,18,0.06,1,0
ORD12521,CUST1336,Apparel,Card,7414.06,14,1,30,686,18,0.06,1,1
ORD12522,CUST1589,Beauty,Netbanking,3569.14,2,1,0,92,29,0.18,1,0
ORD12523,CUST1146,Apparel,Card,2605.48,5,1,10,766,16,0.1,1,0
ORD12524,CUST1022,Electronics,Netbanking,6617.79,0,0,0,76,4,0.02,1,0
ORD12525,CUST1288,Electronics,Netbanking,3175.66,6,0,30,708,17,0.09,1,0
ORD12526,CUST1462,Electronics,COD,7625.42,10,1,5,701,24,0.11,1,0
ORD12527,CUST1460,Home & Kitchen,UPI,3447.98,3,0,30,876,10,0.19,1,0
ORD12528,CUST1169,Apparel,Wallet,4706.0,3,0,10,476,34,0.16,1,1
ORD12529,CUST1390,Home & Kitchen,UPI,4815.17,12,0,20,398,1,0.21,1,0
ORD12530,CUST1547,Apparel,Netbanking,6709.39,13,0,0,298,20,0.21,1,0
ORD12531,CUST1357,Home & Kitchen,Card,7934.7,9,1,20,786,33,0.64,1,1
ORD12532,CUST1138,Footwear,UPI,4225.63,13,0,0,702,36,0.17,1,0
ORD12533,CUST1277,Apparel,Card,5317.04,16,0,10,4,15,0.1,1,0
ORD12534,CUST1254,Electronics,COD,6392.71,7,0,0,79,28,0.23,1,1
ORD12535,CUST1453,Beauty,UPI,7335.92,16,1,10,456,20,0.22,1,1
ORD12536,CUST1279,Beauty,Netbanking,6494.93,18,0,10,697,39,0.06,1,0
ORD12537,CUST1140,Beauty,COD,1716.84,16,1,20,201,2,0.16,1,1
ORD12538,CUST1487,Electronics,Netbanking,1270.47,19,0,20,377,19,0.09,1,0
ORD12539,CUST1139,Electronics,COD,7872.84,12,0,0,246,12,0.24,1,0
ORD12540,CUST1447,Home & Kitchen,Netbanking,4727.12,13,0,30,658,18,0.01,1,0
ORD12541,CUST1517,Electronics,UPI,6520.89,21,0,5,732,20,0.24,1,1
ORD12542,CUST1514,Electronics,Netbanking,2081.52,16,1,20,15,3,0.72,1,1
